"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.17469,0.19652,0.64192,1.8704,0.9955,1.3878,-0.64386
-0.87079,-0.47842,-1.7335,1.4855,0.099755,0.37326,-2.2363
-0.19869,-0.20231,-2.4122,-1.0439,-1.0897,-0.13401,0.10364
-0.12402,0.13516,-0.54581,-0.83437,-0.21387,0.37326,0.26613
-0.012,0.77941,-0.036783,-0.35555,-0.031391,0.26053,-0.51386
-0.012,1.0862,0.13289,-0.026368,0.078094,-0.41583,-0.54636
-0.012,0.41127,-0.036783,0.27289,-0.031391,-0.69765,-0.18886
-0.012,-0.018236,0.30257,0.18311,-0.10438,-0.35946,0.13614
-0.012,-0.26367,0.8116,0.78163,0.18758,-0.52856,0.10364
-0.012,-0.81588,0.98127,0.72178,0.33356,-0.64128,0.39613
-0.012,-0.72385,0.47224,0.57215,0.0051042,-0.021284,0.49363
-0.012,-0.38638,-0.20646,0.15319,-0.21387,0.93689,1.3061
-0.012,-0.3557,-0.71549,-1.0738,-0.32335,2.0078,1.3061
0.77211,0.16584,-1.2245,-0.74459,0.95397,0.3169,-0.22136
2.6017,2.6815,-0.88516,-0.41541,2.4503,0.035079,-0.25386
0.4734,1.2396,0.30257,-0.11615,-0.35984,0.14781,-1.0989
-1.4682,-0.7852,0.30257,0.78163,-2.3306,-1.0922,-1.4239
-0.68409,0.34991,0.98127,0.93126,-0.76129,-0.81037,-0.44886
-0.68409,0.28855,1.3206,1.0809,-0.067886,-0.97946,-0.026363
-0.38539,0.19652,0.98127,1.2305,0.11459,-0.41583,0.038636
-0.42272,-1.0613,1.3206,1.1707,0.11459,-0.077648,0.038636
-0.23603,-1.4295,0.64192,0.45245,0.33356,0.14781,0.72113
-0.086677,-0.66249,-0.71549,-0.71467,0.041599,0.14781,0.46113
-0.012,-0.3557,-1.5639,-0.95408,-0.25036,0.26053,0.29863
-0.012,-0.57045,-1.2245,-1.403,-0.14088,1.3314,0.55863
0.58542,-0.018236,-1.2245,-1.4329,0.44304,2.0078,0.52613
0.69743,0.56466,-0.88516,-0.59496,1.2824,0.7678,1.0786
1.9296,1.485,-0.20646,-0.26578,2.5962,0.20417,-0.38386
0.77211,0.96348,-0.54581,0.093336,-0.98026,0.14781,-1.9763
-1.4309,-0.079593,0.47224,0.69186,-3.3524,-0.9231,-1.1964
-0.68409,0.31923,1.66,0.72178,-0.54232,-0.97946,-0.35136
-0.42272,1.0555,1.66,0.30282,-0.25036,-0.86674,-0.058863
-0.31071,1.5464,0.98127,0.93126,-0.067886,-0.97946,-0.026363
-0.42272,1.7918,-1.2245,1.1108,0.11459,-0.52856,0.038636
-0.27337,-0.32502,-1.3942,0.45245,0.15108,-0.19037,0.10364
0.025339,-2.2885,-0.20646,0.21304,0.11459,-0.077648,0.0061363
-0.12402,-0.57045,1.1509,0.033484,0.26057,-0.077648,-0.058863
-0.086677,-0.26367,0.8116,1.0809,0.041599,-0.077648,0.038636
0.28671,-0.90792,-0.036783,0.48237,-0.14088,0.035079,0.20113
0.21203,-1.951,-1.2245,-3.5876,0.58902,1.6696,1.7286
1.8923,0.77941,-2.2426,-3.2584,2.6327,2.1205,1.7611
1.3695,2.0679,-0.036783,0.093336,0.22407,0.71144,-1.1314
-2.103,-1.0613,0.64192,1.1108,-2.8415,0.035079,-1.8463
-1.8789,-1.184,0.64192,0.69186,-1.1262,-0.41583,-0.61136
-0.27337,0.10448,-0.37613,0.093336,-0.14088,-0.86674,0.038636
-0.012,-0.079593,-0.88516,-0.026368,0.0051042,-0.69765,0.29863
-0.012,-0.60113,0.47224,-0.47526,0.078094,-0.41583,0.49363
-0.012,-0.20231,0.47224,-0.2957,-0.067886,-0.47219,0.20113
-0.012,-0.079593,-0.37613,0.30282,-0.10438,-0.13401,0.0061363
-0.012,-0.26367,0.13289,0.0035576,0.18758,-0.13401,-0.058863
-0.012,-0.47842,0.30257,-0.44533,-0.067886,-0.19037,-0.091363
0.77211,0.16584,-0.54581,-0.53511,0.91748,0.091443,1.1111
0.77211,-0.29434,0.47224,0.30282,1.3189,2.2896,1.5336
0.9588,1.3316,-0.37613,0.24297,1.9393,2.7969,-0.35136
0.10002,3.019,-1.2245,0.3926,-0.94376,-0.52856,-1.9438
-1.3935,1.1782,0.47224,1.3203,-3.17,-1.9376,-1.1314
-0.87079,0.012443,1.1509,1.0809,-0.46933,-1.2613,-0.091363
-0.38539,-0.079593,0.8116,1.44,0.11459,-0.75401,-0.026363
-0.049338,-0.079593,0.13289,1.0809,0.041599,-0.41583,0.071136
-0.012,-0.81588,0.98127,0.06341,0.18758,-0.24674,0.0061363
-0.012,-1.3681,0.64192,-0.53511,0.69851,-0.19037,0.038636
-0.012,-1.2454,-0.036783,-0.59496,0.29706,-0.077648,0.10364
-0.012,-0.90792,-0.20646,0.033484,-0.32335,0.26053,0.29863
-0.012,-0.96928,-0.71549,0.21304,-0.32335,0.14781,0.16864
0.92146,-0.26367,-0.036783,-0.89422,0.84449,0.091443,0.62363
0.80945,0.073801,-1.0548,-2.5402,0.47954,1.2751,2.2161
1.6682,0.90213,-1.3942,-1.8818,0.91748,2.2333,1.2086
0.58542,0.99416,-0.20646,0.15319,-0.79778,1.2187,-2.0413
-2.215,-0.14095,0.13289,0.99112,-2.4401,-0.41583,-2.1388
-0.94546,0.84077,0.8116,1.2605,-0.25036,-1.374,-0.48136
-0.42272,0.59534,0.30257,0.75171,0.11459,-1.2049,-0.026363
-0.4974,-0.47842,-0.20646,0.57215,0.26057,-0.75401,0.10364
-0.012,-0.5091,2.3387,0.42252,0.0051042,-0.3031,0.071136
-0.012,-0.81588,2.169,0.57215,0.041599,-0.021284,0.33113
-0.012,-0.26367,-0.88516,0.36267,0.078094,0.035079,0.26613
-0.012,-0.32502,-1.7335,-0.62489,0.0051042,-0.021284,0.36363
-0.012,-1.0613,-1.2245,-0.92415,0.041599,0.26053,0.46113
0.62276,-0.17163,-0.37613,-1.1636,1.2459,0.42962,1.0786
0.66009,0.012443,-0.37613,-1.9716,0.7715,3.0223,1.9236
1.7429,1.5464,-1.0548,-1.4628,1.1,4.1496,0.10364
0.28671,1.7305,-0.88516,0.36267,-0.35984,-0.24674,-2.5288
-1.8043,1.1476,-0.036783,1.2305,-2.586,-2.5013,-1.9113
-0.90813,1.3623,0.8116,1.2605,-0.87077,-2.2195,-0.18886
-0.34805,0.012443,0.98127,1.3203,-0.28686,-1.5995,-0.026363
0.025339,-0.41706,1.3206,1.2006,0.078094,-0.86674,0.038636
-0.19869,0.22719,0.8116,0.36267,-0.031391,-0.52856,-0.026363
-0.086677,-0.26367,-0.54581,0.27289,0.0051042,-0.19037,0.038636
0.13735,-1.0306,-0.54581,-0.08622,0.29706,-0.077648,0.13614
-0.012,-1.4295,0.98127,-0.80444,0.37005,-0.021284,0.0061363
-0.23603,-1.7669,0.8116,-0.26578,0.11459,0.035079,0.071136
0.54808,-0.47842,0.47224,0.093336,1.1729,0.091443,0.59113
1.1828,0.10448,1.66,0.033484,2.5962,0.14781,0.98113
