"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.012086,-0.44873,0.50863,-1.4349,-0.14854,-0.15873,0.3563
-0.20015,-0.53984,-0.02874,-1.3397,-0.58072,-0.15118,0.25311
0.32858,-0.021487,0.54912,-0.048002,1.4644,-0.14598,0.87796
0.75478,1.1458,-0.92671,-1.3463,0.8157,-0.14335,0.73905
2.5416,2.6021,-0.79002,0.013343,-0.040491,-0.1543,1.5473
0.75699,0.86827,0.40429,0.0037197,-0.11312,-0.1543,-1.1006
-2.2709,-0.15708,-0.13907,-0.0012457,-0.043748,-0.1543,-1.4507
-0.46098,0.53181,1.4863,0.017507,-0.015916,-0.1543,0.054737
-0.24112,-0.24132,0.59514,0.013743,-0.011347,-0.1543,-0.4478
0.13992,-0.29489,-0.37984,-2.61e-05,-0.027077,-0.1543,-0.077071
-0.48524,-0.75946,0.85763,0.020983,-0.065539,-0.1543,-0.020016
-0.4001,-1.284,0.74936,0.019096,-0.0063643,-0.1543,-0.019597
-0.12832,-1.0104,0.32808,-0.0057179,-0.05643,-0.1543,0.054111
0.032016,-0.37185,-0.84232,0.013457,-0.090205,-0.1543,0.23609
-0.29238,-0.72617,-1.1269,0.0051825,-0.01973,-0.1543,0.22614
0.57801,0.1737,-2.2737,0.0029661,-0.05722,-0.1543,1.165
0.71185,1.1364,0.074055,0.020519,-0.048028,-0.1543,0.17554
-0.46211,-0.49079,-1.7679,-0.72687,-1.0029,1.0992,-0.76609
-0.58048,-0.41764,-1.5893,-1.0407,-0.94397,1.1013,-0.69235
0.020211,-0.29378,-0.8617,-0.7755,0.065366,1.6316,0.045754
-0.14245,-0.19762,-0.21554,-0.38151,-0.104,0.91048,0.37913
-0.027785,-0.15777,0.0045698,-0.26376,-0.13651,1.0741,0.58923
-0.086965,-0.15042,-0.056902,-0.32342,-0.030743,1.0553,-0.11086
-0.055049,-0.14004,-0.096305,-0.28164,-0.096086,0.4673,0.52822
-0.072767,-0.11617,-0.018426,-0.12991,-0.014484,1.2225,-0.58467
-0.062236,-0.093832,0.063682,-0.023207,-0.055391,1.2746,0.0187
-0.069724,-0.088264,0.061557,0.004279,-0.031526,1.0914,1.0683
-0.06224,-0.095973,0.020404,0.0088312,-0.046452,0.016529,-0.15797
-0.073427,-0.099241,0.023133,0.010176,-0.036652,-0.017928,-0.26342
-0.047115,-0.084605,0.081862,0.02025,-0.04095,-1.2209,-0.6606
1.9309,2.6579,-0.80073,-1.8883,2.527,0.40559,0.41104
0.23624,1.3018,0.35959,2.5578,-0.12077,-0.34311,-1.142
-1.6671,-1.2481,-0.51799,1.6126,-2.605,-0.32314,-0.91105
-0.004744,-0.55887,2.1419,0.53966,-0.19149,-0.24851,0.050624
-0.5006,-0.35275,1.658,1.3176,-0.23188,-0.51778,-0.19844
-0.11336,1.2219,-0.62601,-0.38064,0.1559,-0.12863,0.13206
-0.37539,-1.2714,-1.1984,-0.089079,-0.0037291,-0.34293,-0.25182
-0.30642,-1.2908,1.8512,-0.33919,-0.10741,-0.12391,-0.056314
-0.031991,-0.41591,1.0092,0.93177,0.038353,-0.037988,-0.073473
-0.032846,-0.51852,-1.7646,-1.26,0.11434,-0.076573,0.26999
-0.30858,-0.33579,0.094901,-1.6032,-0.89464,-0.11096,0.38164
0.63492,0.0017387,-0.96239,-0.52058,0.69864,0.78825,0.53913
0.73363,0.6631,0.038349,-0.49829,0.99616,0.16225,0.66047
1.3035,0.097258,-1.3425,-0.96537,2.0228,1.7055,0.55335
0.33586,0.49635,0.81951,1.2998,-0.47405,-0.84604,-1.4499
-1.3755,-0.24172,1.5535,1.8425,-2.0585,-1.4191,-0.95949
-0.23304,-0.10209,-0.97468,0.13283,0.3588,-0.41377,-0.020539
-0.11769,0.0040784,0.82588,1.1087,-0.49649,-0.56865,-0.11701
-0.16671,-0.14133,2.7401,1.0087,-0.29328,-0.22121,-0.026365
-0.079744,-0.087169,-2.3239,0.68908,0.26951,-0.32557,-0.30928
-0.075941,0.012699,-0.78573,1.188,0.17994,-0.28383,0.037227
-0.2782,-0.14776,2.3765,-0.33198,-0.20466,-0.3815,-0.082984
-0.023564,-0.19086,-1.6943,-0.24684,-0.20141,-0.18969,-0.11728
0.17349,-0.073252,0.27531,-0.4982,0.28242,-0.28783,0.070958
-0.21376,-0.13918,1.6949,0.50088,0.065969,-0.062194,-0.081437
-0.089823,-0.095036,-1.007,1.2629,-0.081567,0.066324,-0.0071219
2.9408,3.4206,-0.18516,-0.72521,3.0454,1.1029,2.2947
0.27917,1.3629,-0.78008,0.3476,-0.15106,-0.79536,-1.8215
-3.0476,-1.8159,0.15976,2.769,-3.1305,-1.1438,-2.6069
-0.24854,-0.95169,0.36262,0.67148,0.51668,-0.68037,0.32191
-0.2819,-0.81078,-1.1281,-0.54044,-0.13752,-0.71748,-0.37501
-0.015271,-0.24607,-0.098453,-0.024791,-0.33263,-0.64305,0.24285
-0.089069,-0.44588,0.24585,-0.96084,-0.47403,-0.43985,0.86709
-0.049839,-0.17854,-0.52911,-1.0933,-0.36098,0.92411,0.21415
-0.093765,-0.19438,0.15768,-1.0729,0.039834,0.49948,0.11726
0.00085666,-0.14414,-0.41591,-0.80025,-0.032192,2.3871,1.1637
-0.24734,-0.21653,-0.14363,-0.60105,-0.59506,3.0047,0.021653
0.50412,0.10683,-0.26163,-0.35211,1.426,0.6924,0.70419
0.48127,0.77621,0.44898,0.12254,1.2495,0.098037,-0.091888
2.376,3.5081,-1.1221,-0.26009,2.4252,0.61292,-0.30921
0.48098,1.4867,0.010817,1.093,-0.47614,-1.2823,-1.5631
-1.8157,-0.80254,0.57456,1.1791,-1.8839,-1.7761,-0.77419
-0.48557,-0.83958,1.8864,-0.20806,0.20875,-0.72045,-0.26711
-0.92856,-1.3883,-0.34194,1.4365,-0.6719,-0.37674,-0.20409
0.03873,-0.69198,1.1819,0.40071,-0.063451,-0.86269,0.19373
-0.13371,-0.94671,1.5618,-1.6162,-0.28311,0.078838,0.62348
-0.036083,-0.16753,-2.9002,-1.8533,-0.42743,-0.50198,0.60139
-0.095774,-0.29532,-0.68188,-1.5161,-0.27927,2.7487,-0.021777
-0.0039843,-0.14066,-0.51232,-0.39972,0.17909,2.5234,0.6946
-0.23573,-0.22003,-0.41972,-0.55831,-0.43869,0.10656,-0.69535
0.48077,0.097207,-0.81786,-0.44908,0.88738,2.2936,0.71559
0.47396,0.83111,0.57939,0.10324,1.1254,-1.4317,1.9053
2.0867,3.4266,-0.32965,-1.3365,2.7303,1.6364,0.18944
0.60866,1.2509,-0.82477,1.6852,-0.73978,-0.80197,-1.359
-1.273,-0.94347,0.43332,1.1983,-2.7751,-0.94222,-0.77464
-0.40511,0.14156,1.035,0.62039,0.49109,-0.66278,-0.32284
-0.96265,-1.0803,0.59417,1.6432,-0.091827,-1.434,-0.39265
-0.31355,-1.2757,0.083837,0.69549,-0.019576,-0.40741,0.042567
-0.089326,-0.44539,0.0018179,0.60026,-0.027674,-0.053352,-0.14747
-0.082007,-0.43852,-1.263,-0.94691,-0.26129,-0.2703,0.50512
-0.1048,-0.53371,-0.0053535,-2.1787,-0.59644,0.29893,0.18192
0.029826,-0.032613,-0.65355,-1.4176,-0.17795,0.97892,0.95112
-0.27025,-0.32295,-0.5531,-0.76197,-0.51135,1.7617,0.26193
0.49496,0.17542,0.50486,-0.82525,1.1601,2.0951,0.82142
0.87663,1.0592,-0.15594,-0.60727,1.1449,0.70557,1.4968
2.3084,1.3424,-1.9858,-1.5484,1.8325,3.6245,1.8895
0.87337,1.8024,2.0311,0.88976,-0.018766,-0.13785,-1.6141
-1.9938,-0.71585,0.7122,1.8604,-2.2327,-1.1084,-2.0188
-0.30859,-0.51575,-0.69418,0.29023,0.0011271,-1.9914,-0.25009
-0.48558,0.58882,0.94907,1.2712,0.062131,-2.4129,-0.15195
0.023431,0.13663,-0.4626,1.4107,-0.18043,-0.1227,-0.18708
-0.095971,0.61172,1.2295,1.046,-0.0078751,-0.88143,-0.19173
-0.20588,-0.30119,1.1726,-1.038,-0.104,-0.21092,-0.017672
-0.046694,-0.51145,0.70202,0.69359,-0.22816,-0.59999,-0.099729
-0.424,-0.95453,-0.2701,1.0915,0.27094,-0.15261,0.016119
-0.56908,-1.8506,0.34742,0.41521,-0.13377,0.0083959,-0.24253
0.25045,0.24483,0.015245,-0.26229,0.95935,-0.031892,0.51144
0.51339,0.66515,-1.5852,-3.4372,0.43572,0.19735,0.39047
